Date,Source,Campaign,Impressions,Spend,Clicks,AdGroup,Ad
2023-07-16,Google Ads,performancemax_eng_DE,49676,75.63,453,,
2023-07-16,Facebook Ads,03.07.23women,5,0.04,1,women,b2
2023-07-16,Youtube Ads,,0,0.0,0,,
2023-07-16,Facebook Ads,04.07.23recentlymoved_DE,675,7.48,14,recentlymoved,b2
2023-07-16,Organic,,0,0.0,67,,
2023-07-16,CRM,,0,0.0,0,,
2023-07-16,Facebook Ads,07.07.23LAL_DE,506,6.56,13,LAL1,b3
2023-07-16,Facebook Ads,07.07.23LAL_DE,186,2.22,2,LAL1,b2
2023-07-16,Google Ads,,0,0.0,0,,
2023-07-16,SMM,,0,0.0,3,,
2023-07-16,Telegram posts,,535,4.25,12,,
2023-07-16,Facebook Ads,05.07.23interests_DE,1,0.02,0,interest_work,b4
2023-07-16,Tiktok Ads,12.07.2023wide_DE,435,2.16,3,wide,v4com
2023-07-16,Facebook Ads,10.07.23wide_com_DE,1,0.01,0,wide,b1com
2023-07-16,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v5
2023-07-16,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2
2023-07-16,Facebook Ads,10.07.23wide_com_DE,5,0.06,0,wide,b3com
2023-07-16,Tiktok Ads,12.07.2023wide_DE,3170,13.79,30,wide,v3com
2023-07-16,Facebook Ads,02.07.23wide_DE,730,8.77,15,wide,b3
2023-07-16,Facebook Ads,04.07.23recentlymoved_DE,102,1.28,3,recentlymoved,b3
2023-07-16,Facebook Ads,10.07.23wide_com_DE,736,8.47,13,wide,b2com
2023-07-16,Tiktok Ads,,0,0.0,0,,
2023-07-16,Tiktok Ads,12.07.2023wide_DE,1132,5.92,6,wide,v6com
2023-07-16,Facebook Ads,05.07.23interests_DE,759,7.73,6,interest_programming,b3
2023-07-16,Telegram posts,,0,0.0,0,,
2023-07-16,Facebook Ads,03.07.23women,646,8.71,8,women,b3
2023-07-16,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v1
2023-07-16,Facebook Ads,02.07.23wide_DE,236,2.34,3,wide,b2
2023-07-17,Organic,,0,0.0,88,,
2023-07-17,Facebook Ads,10.07.23wide_com_DE,59,0.38,0,wide,v4com
2023-07-17,Google Ads,performancemax_eng_DE,27564,52.43,414,,
2023-07-17,Telegram posts,,1855,29.75,94,,
2023-07-17,Facebook Ads,02.07.23wide_DE,234,2.35,5,wide,b2
2023-07-17,Facebook Ads,05.07.23interests_DE,5,0.01,0,interest_programming,b2
2023-07-17,SMM,,0,0.0,6,,
2023-07-17,Facebook Ads,05.07.23interests_DE,1,0.01,0,interest_dataanalytics,b2
2023-07-17,Facebook Ads,10.07.23wide_com_DE,1,0.0,0,wide,b4com
2023-07-17,Facebook Ads,05.07.23interests_DE,21,0.37,0,interest_work,b2
2023-07-17,Facebook Ads,07.07.23LAL_DE,461,5.94,11,LAL1,b3
2023-07-17,Facebook Ads,02.07.23wide_DE,918,9.28,24,wide,b3
2023-07-17,Facebook Ads,04.07.23recentlymoved_DE,779,7.55,14,recentlymoved,b2
2023-07-17,Facebook Ads,10.07.23wide_com_DE,11,0.05,0,wide,v6com
2023-07-17,Google Ads,,0,0.0,0,,
2023-07-17,Facebook Ads,04.07.23recentlymoved_DE,105,0.84,3,recentlymoved,b3
2023-07-17,CRM,,0,0.0,0,,
2023-07-17,Bloggers,,0,0.0,0,,
2023-07-17,Facebook Ads,03.07.23women,14,0.11,0,women,b2
2023-07-17,Tiktok Ads,12.07.2023wide_DE,415,2.19,6,wide,v4com
2023-07-17,Tiktok Ads,,0,0.0,0,,
2023-07-17,Facebook Ads,07.07.23LAL_DE,209,2.26,1,LAL1,b2
2023-07-17,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v5
2023-07-17,Facebook Ads,07.07.23LAL_DE,10,0.06,0,LAL1,v6com
2023-07-17,Youtube Ads,,0,0.0,0,,
2023-07-17,Facebook Ads,10.07.23wide_com_DE,733,7.97,14,wide,b2com
2023-07-17,Bloggers,,3488,25.0,2,,
2023-07-17,Telegram posts,,0,0.0,0,,
2023-07-17,Tiktok Ads,12.07.2023wide_DE,1478,5.84,7,wide,v3com
2023-07-17,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2
2023-07-17,Facebook Ads,03.07.23women,867,8.74,20,women,b3
2023-07-17,Facebook Ads,10.07.23wide_com_DE,7,0.05,0,wide,b3com
2023-07-17,Facebook Ads,,0,0.0,0,,
2023-07-17,Tiktok Ads,12.07.2023wide_DE,737,2.92,7,wide,v6com
2023-07-17,Facebook Ads,05.07.23interests_DE,890,7.74,15,interest_programming,b3
2023-07-18,Facebook Ads,04.07.23recentlymoved_DE,1,0.0,0,recentlymoved,b4
2023-07-18,Facebook Ads,15.07.23b_DE,9,0.06,0,b,b3com
2023-07-18,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v1
2023-07-18,Facebook Ads,10.07.23wide_com_DE,236,3.34,2,wide,v3com
2023-07-18,Facebook Ads,15.07.23b_DE,32,0.54,0,b,v6com
2023-07-18,Facebook Ads,03.07.23women,237,2.62,4,women,v5com
2023-07-18,Facebook Ads,03.07.23women,246,3.92,5,women,v4com
2023-07-18,Facebook Ads,03.07.23women,699,6.89,17,women,b3
2023-07-18,Facebook Ads,02.07.23wide_DE,1394,16.07,28,wide,b3
2023-07-18,Tiktok Ads,12.07.2023wide_DE,470,2.31,3,wide,v6com
2023-07-18,Tiktok Ads,12.07.2023wide_DE,3990,15.36,26,wide,v3com
2023-07-18,Facebook Ads,07.07.23LAL_DE,339,4.94,4,LAL1,v3com
2023-07-18,Facebook Ads,10.07.23wide_com_DE,347,4.87,2,wide,v4com
2023-07-18,Facebook Ads,03.07.23women,33,0.36,1,women,b2
2023-07-18,Tiktok Ads,,0,0.0,0,,
2023-07-18,Facebook Ads,15.07.23b_DE,66,1.86,1,b,v3com
2023-07-18,Facebook Ads,10.07.23wide_com_DE,0,0.0,0,wide,b2com
2023-07-18,Facebook Ads,05.07.23interests_DE,650,8.59,16,interest_programming,v5com
2023-07-18,Facebook Ads,05.07.23interests_DE,167,1.82,1,interest_programming,v4com
2023-07-18,Organic,,0,0.0,94,,
2023-07-18,Bloggers,,13912,0.0,2,,
2023-07-18,Facebook Ads,03.07.23women,51,0.58,0,women,v3com
2023-07-18,Facebook Ads,10.07.23wide_com_DE,244,3.32,0,wide,v6com
2023-07-18,Facebook Ads,05.07.23interests_DE,164,2.09,1,interest_programming,v6com
2023-07-18,Youtube Ads,youtube_shorts_DE,1891,10.12,17,Com_july_1,ad4
2023-07-18,Bloggers,,0,0.0,0,,
2023-07-18,Facebook Ads,15.07.23b_DE,277,3.72,4,b,b2com
2023-07-18,Facebook Ads,07.07.23LAL_DE,137,2.14,1,LAL1,v6com
2023-07-18,Google Ads,performancemax_eng_DE,79082,182.81,1245,,
2023-07-18,Google Ads,,0,0.0,0,,
2023-07-18,Facebook Ads,,0,0.0,0,,
2023-07-18,Facebook Ads,15.07.23b_DE,4,0.06,0,b,b1com
2023-07-18,CRM,,0,0.0,0,,
2023-07-18,SMM,,0,0.0,7,,
2023-07-18,Facebook Ads,07.07.23LAL_DE,396,3.86,4,LAL1,v5com
2023-07-18,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_work,v6com
2023-07-18,Facebook Ads,05.07.23interests_DE,176,2.57,3,interest_programming,v3com
2023-07-18,Telegram posts,,0,0.0,0,,
2023-07-18,Telegram posts,,5248,39.75,56,,
2023-07-18,Facebook Ads,02.07.23wide_DE,261,3.12,9,wide,b2
2023-07-18,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_work,v3com
2023-07-18,Facebook Ads,05.07.23interests_DE,13,0.16,0,interest_dataanalytics,v4com
2023-07-18,Facebook Ads,04.07.23recentlymoved_DE,54,1.07,0,recentlymoved,v6com
2023-07-18,Facebook Ads,05.07.23interests_DE,3,0.0,0,interest_dataanalytics,v6com
2023-07-18,Tiktok Ads,12.07.2023wide_DE,1383,5.75,5,wide,v4com
2023-07-18,Facebook Ads,03.07.23women,3,0.02,0,women,b4
2023-07-18,Facebook Ads,04.07.23recentlymoved_DE,3,0.01,0,recentlymoved,b1
2023-07-18,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_dataanalytics,v5com
2023-07-18,Facebook Ads,04.07.23recentlymoved_DE,304,3.98,3,recentlymoved,v5com
2023-07-18,Facebook Ads,15.07.23b_DE,6,0.14,0,b,b4com
2023-07-18,Facebook Ads,07.07.23LAL_DE,309,4.72,2,LAL1,v4com
2023-07-18,Youtube Ads,youtube_shorts_DE,2385,13.38,28,Com_july_1,ad1
2023-07-18,Facebook Ads,05.07.23interests_DE,5,0.07,0,interest_work,v5com
2023-07-18,Facebook Ads,05.07.23interests_DE,11,0.12,0,interest_work,v4com
2023-07-18,Youtube Ads,,0,0.0,0,,
2023-07-18,Facebook Ads,04.07.23recentlymoved_DE,29,0.54,3,recentlymoved,b3
2023-07-18,Facebook Ads,04.07.23recentlymoved_DE,582,6.29,15,recentlymoved,b2
2023-07-18,Youtube Ads,youtube_shorts_DE,1367,7.42,13,Com_july_1,ad2
2023-07-18,Facebook Ads,10.07.23wide_com_DE,348,4.04,4,wide,v5com
2023-07-18,Facebook Ads,15.07.23b_DE,46,1.08,3,b,v4com
2023-07-18,Facebook Ads,03.07.23women,90,0.97,0,women,v6com
2023-07-18,Youtube Ads,youtube_shorts_DE,1,0.0,0,Com_july_1,ad3
2023-07-18,Facebook Ads,15.07.23b_DE,58,0.82,1,b,v5com
2023-07-18,Facebook Ads,04.07.23recentlymoved_DE,77,1.56,2,recentlymoved,v3com
2023-07-18,Facebook Ads,04.07.23recentlymoved_DE,157,2.04,0,recentlymoved,v4com
2023-07-19,Facebook Ads,04.07.23recentlymoved_DE,338,5.57,11,recentlymoved,v5com
2023-07-19,Facebook Ads,05.07.23interests_DE,20,0.14,0,interest_programming,v4com
2023-07-19,Facebook Ads,15.07.23b_DE,8,0.3,0,b,v3com
2023-07-19,Tiktok Ads,,0,0.0,0,,
2023-07-19,Facebook Ads,03.07.23women,6,0.06,0,women,v6com
2023-07-19,Facebook Ads,05.07.23interests_DE,356,4.81,6,interest_programming,v5com
2023-07-19,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2
2023-07-19,Youtube Ads,,0,0.0,0,,
2023-07-19,Facebook Ads,02.07.23wide_DE,371,5.18,6,wide,b3
2023-07-19,Facebook Ads,15.07.23b_DE,63,0.92,1,b,b2com
2023-07-19,Facebook Ads,15.07.23b_DE,44,1.2,0,b,v4com
2023-07-19,Tiktok Ads,12.07.2023wide_DE,468,3.32,3,wide,v6com
2023-07-19,Facebook Ads,04.07.23recentlymoved_DE,3,0.02,0,recentlymoved,v6com
2023-07-19,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_dataanalytics,v4com
2023-07-19,Google Ads,performancemax_eng_DE,21944,47.49,408,,
2023-07-19,Youtube Ads,youtube_shorts_DE,2306,9.14,25,Com_july_1,ad4
2023-07-19,Bloggers,,2800,150.0,135,,
2023-07-19,Facebook Ads,07.07.23LAL_DE,30,0.55,1,LAL1,v5com
2023-07-19,Facebook Ads,15.07.23b_DE,3,0.02,0,b,v6com
2023-07-19,Youtube Ads,youtube_shorts_DE,808,7.11,13,Com_july_1,ad3
2023-07-19,Youtube Ads,youtube_shorts_DE,1198,10.09,10,Com_july_1,ad2
2023-07-19,Google Ads,,0,0.0,0,,
2023-07-19,Bloggers,,0,0.0,0,,
2023-07-19,CRM,,0,0.0,0,,
2023-07-19,Facebook Ads,10.07.23wide_com_DE,215,3.22,0,wide,v5com
2023-07-19,Facebook Ads,10.07.23wide_com_DE,10,0.02,0,wide,v3com
2023-07-19,Youtube Ads,youtube_shorts_DE,775,4.49,12,Com_july_1,ad1
2023-07-19,Facebook Ads,05.07.23interests_DE,22,0.36,1,interest_programming,v3com
2023-07-19,Facebook Ads,04.07.23recentlymoved_DE,22,0.36,1,recentlymoved,v3com
2023-07-19,Facebook Ads,15.07.23b_DE,66,1.58,2,b,v5com
2023-07-19,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v1
2023-07-19,Facebook Ads,03.07.23women,12,0.26,0,women,v3com
2023-07-19,Facebook Ads,02.07.23wide_DE,142,1.85,0,wide,b2
2023-07-19,Tiktok Ads,12.07.2023wide_DE,3202,13.05,13,wide,v3com
2023-07-19,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v5
2023-07-19,Facebook Ads,07.07.23LAL_DE,58,1.46,1,LAL1,v3com
2023-07-19,Facebook Ads,05.07.23interests_DE,1,0.01,0,interest_programming,v6com
2023-07-19,Facebook Ads,04.07.23recentlymoved_DE,30,0.31,1,recentlymoved,v4com
2023-07-19,Tiktok Ads,12.07.2023wide_DE,2722,9.25,18,wide,v4com
2023-07-19,Facebook Ads,07.07.23LAL_DE,18,0.28,0,LAL1,v6com
2023-07-19,Facebook Ads,10.07.23wide_com_DE,187,2.59,3,wide,v4com
2023-07-19,Facebook Ads,03.07.23women,149,1.91,3,women,v5com
2023-07-19,Telegram posts,,0,0.0,0,,
2023-07-19,Facebook Ads,10.07.23wide_com_DE,8,0.19,0,wide,v6com
2023-07-19,Facebook Ads,,0,0.0,0,,
2023-07-19,SMM,,0,0.0,4,,
2023-07-19,Telegram posts,,6228,79.25,95,,
2023-07-19,Facebook Ads,03.07.23women,152,3.0,3,women,v4com
2023-07-19,Facebook Ads,05.07.23interests_DE,3,0.06,0,interest_work,v4com
2023-07-19,Facebook Ads,07.07.23LAL_DE,180,3.4,0,LAL1,v4com
2023-07-19,Organic,,0,0.0,66,,
2023-07-20,Facebook Ads,15.07.23b_DE,3,0.05,0,b,v6com
2023-07-20,Facebook Ads,03.07.23women,82,1.74,0,women,v3com
2023-07-20,Facebook Ads,10.07.23wide_com_DE,59,1.31,0,wide,v3com
2023-07-20,CRM,,0,0.0,0,,
2023-07-20,Bloggers,,0,0.0,0,,
2023-07-20,Facebook Ads,04.07.23recentlymoved_DE,33,0.71,0,recentlymoved,v6com
2023-07-20,Facebook Ads,07.07.23LAL_DE,59,0.78,0,LAL1,v4com
2023-07-20,Youtube Ads,youtube_shorts_DE,788,2.99,10,Com_july_1,ad1
2023-07-20,Facebook Ads,05.07.23interests_DE,2,0.01,0,interest_work,v5com
2023-07-20,Facebook Ads,03.07.23women,35,0.43,0,women,v6com
2023-07-20,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_dataanalytics,v6com
2023-07-20,Bloggers,,2531,0.0,95,,
2023-07-20,Facebook Ads,15.07.23b_DE,2,0.02,0,b,b4com
2023-07-20,Youtube Ads,youtube_shorts_DE,7928,18.56,34,Com_july_1,ad2
2023-07-20,Facebook Ads,07.07.23LAL_DE,232,4.14,6,LAL1,v3com
2023-07-20,Facebook Ads,,0,0.0,0,,
2023-07-20,Facebook Ads,02.07.23wide_DE,198,2.29,8,wide,b2
2023-07-20,Facebook Ads,05.07.23interests_DE,31,0.44,0,interest_dataanalytics,v4com
2023-07-20,Tiktok Ads,12.07.2023wide_DE,637,2.72,2,wide,v6com
2023-07-20,Youtube Ads,,0,0.0,0,,
2023-07-20,Facebook Ads,15.07.23b_DE,43,0.7,0,b,v3com
2023-07-20,Facebook Ads,07.07.23LAL_DE,126,1.87,0,LAL1,v6com
2023-07-20,Facebook Ads,15.07.23b_DE,62,1.5,1,b,v5com
2023-07-20,Facebook Ads,10.07.23wide_com_DE,53,0.8,1,wide,v6com
2023-07-20,Tiktok Ads,12.07.2023wide_DE,5315,13.39,18,wide,v4com
2023-07-20,Youtube Ads,youtube_shorts_DE,3465,8.95,31,Com_july_1,ad4
2023-07-20,Facebook Ads,04.07.23recentlymoved_DE,417,5.57,7,recentlymoved,v5com
2023-07-20,Telegram posts,,0,0.0,0,,
2023-07-20,Tiktok Ads,12.07.2023wide_DE,3945,10.89,20,wide,v3com
2023-07-20,Facebook Ads,05.07.23interests_DE,24,0.5,0,interest_programming,v4com
2023-07-20,Facebook Ads,04.07.23recentlymoved_DE,12,0.08,1,recentlymoved,v4com
2023-07-20,Tiktok Ads,,0,0.0,0,,
2023-07-20,Facebook Ads,10.07.23wide_com_DE,109,2.11,0,wide,v4com
2023-07-20,Facebook Ads,15.07.23b_DE,1,0.0,0,b,b1com
2023-07-20,Telegram posts,,2191,4.25,30,,
2023-07-20,Facebook Ads,05.07.23interests_DE,40,0.94,1,interest_programming,v3com
2023-07-20,Facebook Ads,05.07.23interests_DE,327,4.69,6,interest_programming,v5com
2023-07-20,Facebook Ads,04.07.23recentlymoved_DE,50,0.8,0,recentlymoved,v3com
2023-07-20,Google Ads,,0,0.0,0,,
2023-07-20,SMM,,0,0.0,1,,
2023-07-20,Facebook Ads,03.07.23women,113,1.54,0,women,v4com
2023-07-20,Facebook Ads,02.07.23wide_DE,413,5.47,10,wide,b3
2023-07-20,Google Ads,performancemax_eng_DE,45739,171.79,1064,,
2023-07-20,Organic,,0,0.0,72,,
2023-07-20,Facebook Ads,07.07.23LAL_DE,6,0.11,0,LAL1,v5com
2023-07-20,Facebook Ads,02.07.23wide_DE,418,5.33,8,wide,b4
2023-07-20,Facebook Ads,05.07.23interests_DE,14,0.16,0,interest_work,v4com
2023-07-20,Facebook Ads,03.07.23women,257,2.72,1,women,v5com
2023-07-20,Facebook Ads,10.07.23wide_com_DE,260,2.77,5,wide,v5com
2023-07-20,Facebook Ads,15.07.23b_DE,254,4.08,7,b,b2com
2023-07-21,Facebook Ads,15.07.23b_DE,51,1.22,1,b,v5com
2023-07-21,Facebook Ads,02.07.23wide_DE,8,0.07,0,wide,b4
2023-07-21,Telegram posts,,0,0.0,0,,
2023-07-21,CRM,,0,0.0,0,,
2023-07-21,Facebook Ads,07.07.23LAL_DE,91,1.22,0,LAL1,v5com
2023-07-21,Google Ads,performancemax_eng_DE,78404,154.35,795,,
2023-07-21,SMM,,0,0.0,7,,
2023-07-21,Facebook Ads,04.07.23recentlymoved_DE,326,3.92,4,recentlymoved,v5com
2023-07-21,Facebook Ads,05.07.23interests_DE,9,0.17,1,interest_work,v4com
2023-07-21,Organic,,0,0.0,90,,
2023-07-21,Facebook Ads,04.07.23recentlymoved_DE,126,2.64,1,recentlymoved,v3com
2023-07-21,Facebook Ads,07.07.23LAL_DE,175,3.92,4,LAL1,v3com
2023-07-21,Facebook Ads,03.07.23women,58,0.6,0,women,v5com
2023-07-21,Tiktok Ads,,0,0.0,0,,
2023-07-21,Facebook Ads,10.07.23wide_com_DE,77,1.57,1,wide,v3com
2023-07-21,Facebook Ads,04.07.23recentlymoved_DE,20,0.3,0,recentlymoved,v6com
2023-07-21,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v5
2023-07-21,Facebook Ads,03.07.23women,186,4.12,1,women,v3com
2023-07-21,Facebook Ads,15.07.23b_DE,27,0.53,1,b,v3com
2023-07-21,Tiktok Ads,12.07.2023wide_DE,804,3.68,5,wide,v6com
2023-07-21,Facebook Ads,03.07.23women,6,0.06,0,women,v6com
2023-07-21,Facebook Ads,05.07.23interests_DE,1,0.1,0,interest_dataanalytics,v4com
2023-07-21,Youtube Ads,,0,0.0,0,,
2023-07-21,Facebook Ads,05.07.23interests_DE,258,3.61,6,interest_programming,v5com
2023-07-21,Facebook Ads,,0,0.0,0,,
2023-07-21,Facebook Ads,10.07.23wide_com_DE,206,4.3,4,wide,v4com
2023-07-21,Youtube Ads,youtube_shorts_DE,2398,11.42,13,Com_july_1,ad4
2023-07-21,Facebook Ads,04.07.23recentlymoved_DE,32,0.54,2,recentlymoved,v4com
2023-07-21,Facebook Ads,05.07.23interests_DE,171,3.14,4,interest_programming,v3com
2023-07-21,Youtube Ads,youtube_shorts_DE,723,3.96,9,Com_july_1,ad1
2023-07-21,Bloggers,,0,0.0,0,,
2023-07-21,Bloggers,,1100,30.0,19,,
2023-07-21,Facebook Ads,10.07.23wide_com_DE,71,1.26,0,wide,v5com
2023-07-21,Facebook Ads,07.07.23LAL_DE,69,1.27,2,LAL1,v4com
2023-07-21,Youtube Ads,youtube_shorts_DE,7971,29.66,47,Com_july_1,ad2
2023-07-21,Facebook Ads,03.07.23women,123,2.52,0,women,v4com
2023-07-21,Google Ads,,0,0.0,0,,
2023-07-21,Facebook Ads,05.07.23interests_DE,18,0.25,0,interest_programming,v4com
2023-07-21,Facebook Ads,15.07.23b_DE,16,0.23,0,b,v4com
2023-07-21,Tiktok Ads,12.07.2023wide_DE,3032,8.64,10,wide,v4com
2023-07-21,Facebook Ads,10.07.23wide_com_DE,25,0.47,0,wide,v6com
2023-07-21,Facebook Ads,02.07.23wide_DE,323,4.72,12,wide,b3
2023-07-21,Telegram posts,,3885,74.25,112,,
2023-07-21,Tiktok Ads,12.07.2023wide_DE,4317,16.72,22,wide,v3com
2023-07-21,Facebook Ads,07.07.23LAL_DE,31,1.27,1,LAL1,v6com
2023-07-21,Facebook Ads,15.07.23b_DE,257,4.85,6,b,b2com
2023-07-21,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2
2023-07-21,Facebook Ads,02.07.23wide_DE,340,4.62,10,wide,b2
2023-07-21,Facebook Ads,05.07.23interests_DE,8,0.18,0,interest_programming,v6com
2023-07-22,Facebook Ads,02.07.23wide_DE,959,11.35,18,wide,b2
2023-07-22,SMM,,0,0.0,7,,
2023-07-22,Telegram posts,,2377,4.25,58,,
2023-07-22,Facebook Ads,05.07.23interests_DE,14,0.28,0,interest_dataanalytics,v4com
2023-07-22,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_dataanalytics,v5com
2023-07-22,Telegram posts,,0,0.0,0,,
2023-07-22,Organic,,0,0.0,55,,
2023-07-22,Facebook Ads,05.07.23interests_DE,49,1.04,0,interest_programming,v4com
2023-07-22,Facebook Ads,05.07.23interests_DE,192,3.36,1,interest_programming,v3com
2023-07-22,Facebook Ads,,0,0.0,0,,
2023-07-22,Facebook Ads,04.07.23recentlymoved_DE,448,6.23,6,recentlymoved,v6com
2023-07-22,Facebook Ads,03.07.23women,16,0.17,0,women,v6com
2023-07-22,Facebook Ads,07.07.23LAL_DE,94,2.16,0,LAL1,v4com
2023-07-22,Facebook Ads,15.07.23b_DE,1,0.04,0,b,b1com
2023-07-22,Facebook Ads,15.07.23b_DE,28,1.07,0,b,v3com
2023-07-22,Facebook Ads,15.07.23b_DE,136,3.41,1,b,v5com
2023-07-22,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v5
2023-07-22,Tiktok Ads,12.07.2023wide_DE,3975,13.95,25,wide,v3com
2023-07-22,Tiktok Ads,,0,0.0,0,,
2023-07-22,Facebook Ads,04.07.23recentlymoved_DE,601,7.93,8,recentlymoved,v5com
2023-07-22,Facebook Ads,15.07.23b_DE,1,0.0,0,b,b4com
2023-07-22,Tiktok Ads,12.07.2023wide_DE,1086,4.47,3,wide,v6com
2023-07-22,Facebook Ads,03.07.23women,17,0.42,0,women,v5com
2023-07-22,Facebook Ads,05.07.23interests_DE,593,8.89,10,interest_programming,v5com
2023-07-22,CRM,,0,0.0,0,,
2023-07-22,Facebook Ads,02.07.23wide_DE,6,0.08,0,wide,b4
2023-07-22,Facebook Ads,04.07.23recentlymoved_DE,30,0.53,0,recentlymoved,v4com
2023-07-22,Facebook Ads,03.07.23women,937,14.89,33,women,b3
2023-07-22,Facebook Ads,03.07.23women,19,0.38,1,women,v4com
2023-07-22,Google Ads,performancemax_eng_DE,27467,35.04,232,,
2023-07-22,Bloggers,,1088,0.0,15,,
2023-07-22,Facebook Ads,02.07.23wide_DE,790,12.23,24,wide,b3
2023-07-22,Facebook Ads,07.07.23LAL_DE,181,4.69,1,LAL1,v3com
2023-07-22,Youtube Ads,youtube_shorts_DE,1043,3.85,11,Com_july_1,ad1
2023-07-22,Facebook Ads,03.07.23women,18,0.28,0,women,v3com
2023-07-22,Facebook Ads,05.07.23interests_DE,160,2.05,3,interest_programming,v6com
2023-07-22,Google Ads,,0,0.0,0,,
2023-07-22,Facebook Ads,07.07.23LAL_DE,639,8.06,7,LAL1,v6com
2023-07-22,Bloggers,,0,0.0,0,,
2023-07-22,Facebook Ads,15.07.23b_DE,52,0.9,0,b,v6com
2023-07-22,Facebook Ads,04.07.23recentlymoved_DE,53,1.52,0,recentlymoved,v3com
2023-07-22,Youtube Ads,youtube_shorts_DE,1970,12.0,16,Com_july_1,ad4
2023-07-22,Facebook Ads,15.07.23b_DE,417,8.56,6,b,b2com
2023-07-22,Facebook Ads,15.07.23b_DE,66,2.24,2,b,v4com
2023-07-22,Tiktok Ads,12.07.2023wide_DE,4929,11.58,19,wide,v4com
2023-07-22,Youtube Ads,,0,0.0,0,,
2023-07-22,Facebook Ads,07.07.23LAL_DE,191,2.63,2,LAL1,v5com
2023-07-22,Youtube Ads,youtube_shorts_DE,6659,29.17,29,Com_july_1,ad2
2023-07-22,Facebook Ads,05.07.23interests_DE,29,0.71,1,interest_work,v4com
2023-07-22,Facebook Ads,15.07.23b_DE,3,0.02,0,b,b3com
2023-07-23,Facebook Ads,03.07.23women,6,0.06,0,women,v4com
2023-07-23,Youtube Ads,youtube_shorts_DE,4703,15.43,25,Com_july_1,ad1
2023-07-23,Facebook Ads,15.07.23b_DE,95,2.8,2,b,v6com
2023-07-23,Facebook Ads,05.07.23interests_DE,482,6.66,3,interest_programming,v5com
2023-07-23,Facebook Ads,04.07.23recentlymoved_DE,812,9.35,8,recentlymoved,v6com
2023-07-23,Facebook Ads,02.07.23wide_DE,659,7.82,16,wide,b2
2023-07-23,Facebook Ads,15.07.23b_DE,22,0.55,0,b,v3com
2023-07-23,Youtube Ads,youtube_shorts_DE,6844,23.4,17,Com_july_1,ad2
2023-07-23,Youtube Ads,,0,0.0,0,,
2023-07-23,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_work,v6com
2023-07-23,Facebook Ads,03.07.23women,1040,13.45,29,women,b3
2023-07-23,Facebook Ads,04.07.23recentlymoved_DE,13,0.2,0,recentlymoved,v4com
2023-07-23,Facebook Ads,07.07.23LAL_DE,63,1.04,0,LAL1,v5com
2023-07-23,Tiktok Ads,12.07.2023wide_DE,4743,15.41,28,wide,v3com
2023-07-23,Facebook Ads,07.07.23LAL_DE,1041,12.91,18,LAL1,v6com
2023-07-23,Facebook Ads,,0,0.0,0,,
2023-07-23,Facebook Ads,03.07.23women,11,0.24,0,women,v3com
2023-07-23,Facebook Ads,04.07.23recentlymoved_DE,350,3.6,7,recentlymoved,v5com
2023-07-23,Youtube Ads,youtube_shorts_DE,971,5.34,9,Com_july_1,ad4
2023-07-23,Tiktok Ads,,0,0.0,0,,
2023-07-23,Facebook Ads,05.07.23interests_DE,304,3.71,3,interest_programming,v6com
2023-07-23,Facebook Ads,15.07.23b_DE,194,4.28,2,b,v5com
2023-07-23,Tiktok Ads,12.07.2023wide_DE,1046,3.92,5,wide,v6com
2023-07-23,Tiktok Ads,12.07.2023wide_DE,3960,10.59,13,wide,v4com
2023-07-23,Facebook Ads,02.07.23wide_DE,888,12.52,16,wide,b3
2023-07-23,Telegram posts,,1452,4.25,46,,
2023-07-23,SMM,,0,0.0,6,,
2023-07-23,Facebook Ads,15.07.23b_DE,67,2.12,1,b,v4com
2023-07-23,Facebook Ads,15.07.23b_DE,1,0.01,0,b,b1com
2023-07-23,Facebook Ads,03.07.23women,7,0.05,0,women,v5com
2023-07-23,Facebook Ads,05.07.23interests_DE,6,0.19,0,interest_dataanalytics,v4com
2023-07-23,Telegram posts,,0,0.0,0,,
2023-07-23,Facebook Ads,07.07.23LAL_DE,42,0.95,2,LAL1,v3com
2023-07-23,Facebook Ads,05.07.23interests_DE,17,0.48,0,interest_programming,v4com
